FireId,Organization,RegionState,RegionStateName,ReportingUnitId,ReportingUnitName,CalendarYear,FiscalYear,FireNumber,FireCode,FireName,FireTypePr,FireType,ProtectionType,CompletionCode,IndexTime,IndexTimeSource,SizeClass,LastModified,CauseCategory,Reimbursable,BurningIndex,Nrvc,Area,AreaName,Owner,MergedFire,ParentFire,OriginAccuracy,LocationMethod,CoordinateType,Datum,LatitudeDD,LongitudeDD,LatitudeDMS,LongitudeDMS,LatitudeEntered,LongitudeEntered,LatitudeNAD83,LongitudeNAD83,UtmZone,UtmEasting,UtmNorthing,StartDate,DetectionType,StartAcres,InitialAttackTime,InitialAttackAcres,ContainedTime,ContainedAcres,ControlDate,ControlAcres,OutDate,Topography,Aspect,Slope,Elevation,Station,FbpsFuelModel,MsgcModel,MsgcSlope,MsgcGrass,MsgcClimate,SpecialArea,WildlandUrban,IntersectFuels,AddToNFPORS,Total-Structures,Residence-Structures,Other-Structures,AuthorizedByName,AuthorizedByTitle,AuthorizedDate,EnteredByName,EnteredByTitle,EnteredDate,ProvidedByName,ProvidedByTitle,ProvidedDate,CostAccountingCode,Assist-BillNumber,Assist-CollectionContact,Assist-AmountBilled,Assist-BilledDate,Assist-AmountCollected,Assist-CollectedDate,Fuel-ProjectNumber,Fuel-NfporsTreatmentNumber,Fuel-Escape,Fuel-EscapeFireNumber,Fuel-CostPerAcre,Fuel-FiringTypeStrategy,Fuel-FiringTypeMethod,Fuel-TreatmentComplexity,Fuel-1-Objective,Fuel-2-Objective,Fuel-3-Objective,Trespass-GeneralCause,Trespass-SpecificCause,Trespass-OtherCause,Trespass-People,Trespass-Status,Trespass-AuthorizedByName,Trespass-AuthorizedByTitle,Trespass-Reason,Trespass-CaseNumber,Trespass-AmountBilled,Trespass-BilledDate,Trespass-AmountRecovered,Trespass-RecoveredDate,Trespass-AmountToOrganization,Trespass-ToOrganizationDate,Trespass-Investigated,Trespass-Suspect,Trespass-SuspectType,Ecology-1-FireRegimeGroup,Ecology-1-PreFireConditionClass,Ecology-1-PostFireConditionClass,Ecology-1-Acres,Ecology-2-FireRegimeGroup,Ecology-2-PreFireConditionClass,Ecology-2-PostFireConditionClass,Ecology-2-Acres,Ecology-3-FireRegimeGroup,Ecology-3-PreFireConditionClass,Ecology-3-PostFireConditionClass,Ecology-3-Acres,Ecology-4-FireRegimeGroup,Ecology-4-PreFireConditionClass,Ecology-4-PostFireConditionClass,Ecology-4-Acres,Ecology-5-FireRegimeGroup,Ecology-5-PreFireConditionClass,Ecology-5-PostFireConditionClass,Ecology-5-Acres,InitialAttack-1-ResourceType,InitialAttack-1-Amount,InitialAttack-2-ResourceType,InitialAttack-2-Amount,InitialAttack-3-ResourceType,InitialAttack-3-Amount,InitialAttack-4-ResourceType,InitialAttack-4-Amount,InitialAttack-5-ResourceType,InitialAttack-5-Amount,Statistics-1-State,Statistics-1-County,Statistics-1-Owner,Statistics-1-VegType,Statistics-1-Acres,Statistics-2-State,Statistics-2-County,Statistics-2-Owner,Statistics-2-VegType,Statistics-2-Acres,Statistics-3-State,Statistics-3-County,Statistics-3-Owner,Statistics-3-VegType,Statistics-3-Acres,Statistics-4-State,Statistics-4-County,Statistics-4-Owner,Statistics-4-VegType,Statistics-4-Acres,Statistics-5-State,Statistics-5-County,Statistics-5-Owner,Statistics-5-VegType,Statistics-5-Acres,Statistics-6-State,Statistics-6-County,Statistics-6-Owner,Statistics-6-VegType,Statistics-6-Acres,Statistics-7-State,Statistics-7-County,Statistics-7-Owner,Statistics-7-VegType,Statistics-7-Acres,Statistics-8-State,Statistics-8-County,Statistics-8-Owner,Statistics-8-VegType,Statistics-8-Acres
230088,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1021,,BLOCKS V&X,49,4,9,Incomplete,8/18/1971 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.387508,-80.585409,23:15.0,-80:35:07.47,25.387508,-80.585409,25.387508,-80.585409,17,541704.3,2807921.8,8/18/1971,L,62,8/18/1971,,,,8/18/1971,62,8/18/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230089,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1022,,ROADSIDE,49,4,9,Incomplete,9/9/1971 0:00,Start,A,,Human,,,,,,3,,,,,,,,,,,,,,,,,,9/9/1971,L,0.1,9/9/1971,,,,9/9/1971,0.1,9/9/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230090,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1023,,BLOCK C,49,4,9,Incomplete,9/10/1971 0:00,Start,E,,Human,,,,,,3,,,,,,,,,,,,,,,,,,9/10/1971,L,300,9/10/1971,,,,9/10/1971,300,9/10/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230091,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1024,,ROYAL PALM,49,4,9,Incomplete,9/24/1971 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.388936,-80.618135,23:20.2,-80:37:05.29,25.388936,-80.618135,25.388936,-80.618135,17,538411.9,2808070.1,9/24/1971,L,50,9/24/1971,,,,9/24/1971,50,9/24/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230092,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1025,,BLOCK Q,49,4,9,Incomplete,9/27/1971 0:00,Start,E,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.373716,-80.5963,22:25.4,-80:35:46.68,25.373716,-80.5963,25.373716,-80.5963,17,540613.4,2806391.2,9/27/1971,L,690,9/27/1971,,,,9/27/1971,690,9/27/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230093,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1026,,WILDFIRE 1,11,1,1,Incomplete,10/1/1971 0:00,Start,B,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.389412,-80.748875,23:21.9,-80:44:55.95,25.389412,-80.748875,25.389412,-80.748875,17,525260.5,2808091.7,10/1/1971,L,2,10/1/1971 0:00,,,,10/1/1971,2,10/1/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230094,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1027,,WILDFIRE 2,11,1,1,Incomplete,10/1/1971 0:00,Start,D,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.338104,-80.757959,20:17.2,-80:45:28.65,25.338104,-80.757959,25.338104,-80.757959,17,524357.1,2802408.4,10/1/1971,L,250,10/1/1971 0:00,,,,10/1/1971,250,10/1/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230095,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1028,,SHARK VALL,49,4,9,Incomplete,10/6/1971 0:00,Start,D,,Human,,,,,,3,,,,,,,,,,,,,,,,,,10/6/1971,L,245,10/6/1971,,,,10/6/1971,245,10/6/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230096,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1029,,BLOCK A,49,4,9,Incomplete,10/7/1971 0:00,Start,F,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.405679,-80.719614,24:20.4,-80:43:10.61,25.405679,-80.719614,25.405679,-80.719614,17,528200.1,2809898.8,10/7/1971,L,2250,10/7/1971,,,,10/7/1971,2250,10/7/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230097,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1030,,BLOCK Y,49,4,9,Incomplete,10/14/1971 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.393697,-80.575546,23:37.3,-80:34:31.96,25.393697,-80.575546,25.393697,-80.575546,17,542694.3,2808610.3,10/14/1971,L,27,10/14/1971,,,,10/14/1971,27,10/14/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230098,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1031,,WILDFIRE 3,11,1,1,Incomplete,10/20/1971 0:00,Start,D,,Human,,,,,,3,,,,,,,,,,,,,,,,,,10/20/1971,L,250,10/20/1971 0:00,,,,10/20/1971,250,10/20/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230099,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1032,,PAYHAYOKEE,49,4,9,Incomplete,10/29/1971 0:00,Start,D,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.432678,-80.789813,25:57.6,-80:47:23.33,25.432678,-80.789813,25.432678,-80.789813,17,521135,2812875.6,10/29/1971,L,187,10/29/1971,,,,10/29/1971,187,10/29/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230100,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1033,,LPK CAMPGR,49,4,9,Incomplete,11/5/1971 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.400072,-80.657078,24:00.3,-80:39:25.48,25.400072,-80.657078,25.400072,-80.657078,17,534491.4,2809292.7,11/5/1971,L,20,11/5/1971,,,,11/5/1971,20,11/5/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230101,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1034,,E BOUNDARY,49,4,9,Incomplete,11/8/1971 0:00,Start,F,,Human,,,,,,3,,,,,,,,,,,,,,,,,,11/8/1971,L,2530,11/8/1971,,,,11/8/1971,2530,11/8/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,2530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230102,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1035,,BLOCKS R&S,49,4,9,Incomplete,11/11/1971 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.383634,-80.591472,23:01.1,-80:35:29.30,25.383634,-80.591472,25.383634,-80.591472,17,541095.8,2807490.9,11/11/1971,L,32,11/11/1971,,,,11/11/1971,32,11/11/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230103,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1036,,BLOCK J,49,4,9,Incomplete,11/18/1971 0:00,Start,E,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.40015,-80.626128,24:00.5,-80:37:34.06,25.40015,-80.626128,25.40015,-80.626128,17,537604.4,2809309.6,11/18/1971,L,800,11/18/1971,,,,11/18/1971,800,11/18/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230104,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1037,,ROSIE,11,1,1,Incomplete,11/21/1971 0:00,Start,D,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.385993,-80.6521,23:09.6,-80:39:07.56,25.385993,-80.6521,25.385993,-80.6521,17,534996.1,2807734.8,11/21/1971,L,205,11/21/1971 0:00,,,,11/21/1971,205,11/21/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230105,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1038,,MISSILE BA,49,4,9,Incomplete,11/24/1971 0:00,Start,C,,Human,,,,,,3,,,,,,,,,,,,,,,,,,11/24/1971,L,15,11/24/1971,,,,11/24/1971,15,11/24/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230106,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1039,,FRAMBO TRA,11,1,1,Incomplete,11/27/1971 0:00,Start,E,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.483507,-80.63889,29:00.6,-80:38:20.01,25.483507,-80.63889,25.483507,-80.63889,17,536295.7,2818536.7,11/27/1971,L,300,11/27/1971 0:00,,,,11/27/1971,300,11/27/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230107,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1040,,L-67/L-31W,49,4,9,Incomplete,12/7/1971 0:00,Start,F,,Human,,,,,,3,,,,,,,,,,,,,,,,,,12/7/1971,L,1500,12/7/1971,,,,12/7/1971,1500,12/7/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230108,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1041,,THE CHIEF,11,1,1,Incomplete,12/19/1971 0:00,Start,F,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.369561,-80.719275,22:10.4,-80:43:09.39,25.369561,-80.719275,25.369561,-80.719276,17,528242.6,2805899.4,12/19/1971,L,1200,12/19/1971 0:00,,,,12/19/1971,1200,12/19/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230109,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1042,,xx NONE xx,11,1,1,Incomplete,1/30/1971 0:00,Start,A,,Human,,,,,,3,,,,,,,,,,,,,,,,,,1/30/1971,L,0.1,1/30/1971 0:00,,,,1/30/1971,0.1,1/30/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230110,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1043,,xx NONE xx,11,1,1,Incomplete,2/5/1971 0:00,Start,A,,Human,,,,,,3,,,,,,,,,,,,,,,,,,2/5/1971,L,0.1,2/5/1971 0:00,,,,2/5/1971,0.1,2/5/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230111,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1044,,xx NONE xx,11,1,1,Incomplete,3/17/1971 0:00,Start,B,,Human,,,,,,3,,,,,,,,,,,,,,,,,,3/17/1971,L,3,3/17/1971 0:00,,,,3/17/1971,3,3/17/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230112,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1045,,xx NONE xx,11,1,1,Incomplete,4/26/1971 0:00,Start,B,,Human,,,,,,3,,,,,,,,,,,,,,,,,,4/26/1971,L,1,4/26/1971 0:00,,,,4/26/1971,1,4/26/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230113,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1046,,xx NONE xx,11,1,1,Incomplete,5/4/1971 0:00,Start,B,,Human,,,,,,3,,,,,,,,,,,,,,,,,,5/4/1971,L,1,5/4/1971 0:00,,,,5/4/1971,1,5/4/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230114,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1047,,xx NONE xx,11,1,1,Incomplete,5/18/1971 0:00,Start,B,,Human,,,,,,3,,,,,,,,,,,,,,,,,,5/18/1971,L,1,5/18/1971 0:00,,,,5/18/1971,1,5/18/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230115,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1048,,xx NONE xx,11,1,1,Incomplete,6/3/1971 0:00,Start,B,,Natural,,,,,,3,,,,,,,,,,,,,,,,,,6/3/1971,L,9,6/3/1971 0:00,,,,6/3/1971,9,6/3/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230116,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1972,1049,,xx NONE xx,11,1,1,Incomplete,12/2/1971 0:00,Start,B,,Human,,,,,,3,,,,,,,,,,,,,,,,,,12/2/1971,L,7,12/2/1971 0:00,,,,12/2/1971,7,12/2/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230117,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1971,1971,1055,,DOG LAKE,11,1,1,Incomplete,8/12/1971 15:00,Start,A,,Natural,,,,,,3,,,,,,,,,,,,,,,,,,8/12/1971,C,0.1,8/12/1971 15:15,0.1,,,8/12/1971,0.1,8/13/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,2,,,,,,,,,FL,,3,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230118,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1972,1972,2001,,BIG JOHN,11,1,1,Incomplete,1/11/1972 0:00,Start,E,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.53653,-80.571806,32:11.5,-80:34:18.50,25.53653,-80.571806,25.53653,-80.571806,17,543019.7,2824428.4,1/11/1972,L,75,1/11/1972 0:00,,,,1/11/1972,981,1/11/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,6,2,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230119,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1972,1972,2002,,BIG JOHN 2,11,1,1,Incomplete,1/21/1972 0:00,Start,F,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.523811,-80.582761,31:25.7,-80:34:57.94,25.523811,-80.582761,25.523811,-80.582761,17,541923.5,2823016.4,1/21/1972,L,12,1/21/1972 0:00,,,,1/21/1972,2600,1/21/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,6,2,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230120,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1972,1972,2003,,PARK LINE,11,1,1,Incomplete,1/31/1972 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.387718,-80.745585,23:15.8,-80:44:44.11,25.387718,-80.745585,25.387718,-80.745585,17,525591.8,2807904.7,1/31/1972,L,12,1/15/1972 0:00,,,,1/15/1972,45,1/31/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,6,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230121,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1972,1972,2004,,E BOUNDARY,49,4,9,Incomplete,2/11/1972 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.415023,-80.575339,24:54.1,-80:34:31.22,25.415023,-80.575339,25.415023,-80.575339,17,542707.6,2810971.9,2/11/1972,L,44,2/11/1972,,,,2/11/1972,44,2/11/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230122,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1972,1972,2005,,BLOCKS T T,49,4,9,Incomplete,2/14/1972 0:00,Start,C,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.382699,-80.592506,22:57.7,-80:35:33.02,25.382699,-80.592506,25.382699,-80.592506,17,540992.1,2807387,2/14/1972,L,44,2/14/1972,,,,2/14/1972,44,2/14/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230123,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1972,1972,2006,,IRON GATE,11,1,1,Incomplete,2/19/1972 0:00,Start,E,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.64327,-80.665927,38:35.8,-80:39:57.34,25.64327,-80.665927,25.643271,-80.665928,17,533533.6,2836221.6,2/19/1972,L,30,2/19/1972 0:00,,,,2/19/1972,370,2/19/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,6,2,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230124,NPS,SERO,Southeast Region,FLEVP,Everglades National Park,1972,1972,2007,,PHANTOM,11,1,1,Incomplete,2/20/1972 0:00,Start,G,9/25/2009,Human,,,,,,3,,,,,LL,NAD83,25.38247,-80.767006,22:56.9,-80:46:01.22,25.38247,-80.767006,25.38247,-80.767006,17,523438.1,2807319.6,2/20/1972,L,60,2/20/1972 0:00,,,,2/20/1972,15260,2/20/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,9,,,,,,,,,,,,,Unknown,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,3,2,15260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
